place_id,domain,error_type,error_message,retry_count,created_at
ChIJ7_Gs9qdewokRx3sPdUqKNnk,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:22.093785
ChIJiToZYDRFwokR4RXMU13Y2tM,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:21.885238
ChIJfwUUPZtdwokREzoS24C-EuM,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:21.677533
ChIJMb74IHXLw4kRUN1Eh9A9vBA,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:21.470209
ChIJNT-z2BdZwokRtm3_d_nS2Qk,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:21.263064
ChIJ__87LSVFwokRIcDoprKzres,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:21.051438
ChIJsVh4Iq1bwokR2e0XxzaZNbw,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:20.843683
ChIJ4WLMVnBbwokR2fo2zqNUiGo,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:20.632116
ChIJhXSu9aVcwokRjWU71Si6jtw,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:49.146848
ChIJH0DTNqJhwokRtDRgdO1QS-c,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:48.933015
ChIJi7JyLk70wokRNq_53OstNAw,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:48.719681
ChIJ3ZV_KSBFwokR8lm8rFzOOEM,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:48.509747
ChIJvblTOFRFwokRmyiJE6O4Bw4,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:48.296802
ChIJ1efqe_BawokRPXF9A7UGYKg,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:48.088517
ChIJ-aFZdh1cwokRT2aTxp3tdYY,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:47.877409
ChIJ-7WxuVhEwokRmsWNliefWto,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:47.657910
ChIJ67NeRihFwokRVEag0mKdQ_Y,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:47.444911
ChIJw-_sYvFawokRKbkTwb6z87I,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:47.220236
ChIJF-M3E6hEwokRimmBKroGN24,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:47.005958
ChIJO9prMfBbwokRNXSnGdnfrBE,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:46.795212
ChIJg7Z-g-lawokRkTIEU11lwms,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:46.585104
ChIJS49JICJC_GsRcYnKRg4_zrE,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:46.371137
ChIJ24xuGl1DwokR80nyncNJkao,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:46.157985
ChIJE3BbYEFFwokRXA10HvXpESo,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:45.950519
ChIJe5bbii1dwokRGEYRCDYm9RM,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:45.739141
ChIJDT_CSURbwokR44h7T76vYqM,,place_details,"Valid values for the `fields` param for `place` are 'serves_lunch', 'website', 'type', 'takeout', 'editorial_summary', 'rating', 'serves_vegetarian_food', 'review', 'price_level', 'current_opening_hours', 'reservable', 'geometry/viewport/northeast/lng', 'reviews', 'wheelchair_accessible_entrance', 'delivery', 'formatted_phone_number', 'geometry/location/lat', 'geometry/location', 'secondary_opening_hours', 'geometry/viewport', 'icon', 'international_phone_number', 'serves_dinner', 'plus_code', 'curbside_pickup', 'formatted_address', 'business_status', 'serves_breakfast', 'geometry/viewport/northeast/lat', 'name', 'user_ratings_total', 'photo', 'utc_offset', 'geometry/viewport/southwest', 'opening_hours', 'adr_address', 'geometry/viewport/southwest/lng', 'serves_wine', 'permanently_closed', 'geometry', 'geometry/viewport/northeast', 'dine_in', 'geometry/viewport/southwest/lat', 'url', 'place_id', 'vicinity', 'geometry/location/lng', 'address_component', 'serves_beer', 'serves_brunch', these given field(s) are invalid: 'types'",0,2025-12-24T02:55:45.531480
